Station,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
86338,12/1/2015,14.5,24.6,1.8,,,SSW,39,13:57,16.5,57,,W,9,1008.7,21.8,41,,SW,19,1008
86338,12/2/2015,9.2,17.5,0,,,S,37,13:24,13.2,51,,W,15,1021.8,16.5,46,,S,17,1023.2
86338,12/3/2015,12.2,21.3,0,,,SSW,28,15:53,14.9,61,,SSW,6,1028.7,20.4,51,,S,11,1026.6
86338,12/4/2015,11.3,30.8,0,,,SSW,28,15:24,18,65,,ENE,6,1024.7,29.8,29,,SSW,13,1019.9
86338,12/5/2015,15.5,25.3,0,,,S,30,14:01,19,78,,SSW,4,1020.6,22.4,67,,SSW,13,1018.2
86338,12/6/2015,15.3,29.8,0,,,SSE,24,16:03,18.1,83,, ,Calm,1017.9,23.3,68,,SSW,11,1016.2
86338,12/7/2015,18.1,27.3,0,,,WSW,24,13:46,20.3,79,,NNE,7,1015.5,24.7,60,,SW,9,1013.1
86338,12/8/2015,20.3,35.4,0.8,,,NNW,54,11:23,25.4,58,,N,17,1008.9,31.8,42,,N,26,1004.3
86338,12/9/2015,15.4,24.6,0,,,SSE,41,16:36,20.3,54,,NW,11,1014.4,23.3,47,,S,17,1013.6
86338,12/10/2015,13.1,26,0,,,SSE,30,17:36,16.9,68,,SE,4,1015.9,23.6,39,,SSW,11,1010.7
86338,12/11/2015,14.2,19.2,0,,,SW,44,12:27,17.1,46,,SW,13,1009.9,16.6,59,,NW,15,1010.4
86338,12/12/2015,10.1,18.3,2,,,SSE,31,11:52,14,54,,SW,9,1018.7,17,45,,SSW,13,1018.3
86338,12/13/2015,10.3,28.3,0,,,SSW,26,13:44,15.6,57,,NE,9,1017,26,25,,SSW,13,1012.9
86338,12/14/2015,11.9,22.7,0,,,SW,35,14:15,19.2,62,,S,6,1014.9,21.8,64,,SSW,19,1014.4
86338,12/15/2015,14.4,24.6,0,,,SSW,30,13:52,17.3,69,,SSE,6,1015.9,22.5,60,,SSW,19,1015.1
86338,12/16/2015,15.6,27.5,0,,,SSW,41,13:27,20.4,72,,SE,7,1016.8,24.9,62,,SSW,19,1014.4
86338,12/17/2015,16.9,37.2,0,,,NNW,41,9:11,25.5,52,,NE,7,1013.8,34.9,21,,NNE,19,1010.8
86338,12/18/2015,19.4,35.4,0,,,N,35,9:15,31.3,27,,N,13,1011.4,26.3,61,,SW,13,1008
86338,12/19/2015,19.2,41.2,0,,,N,54,16:21,32.7,28,,NNE,13,1007.4,40.2,15,,NNW,20,1002.9
86338,12/20/2015,25.9,37.8,0,,,S,54,13:44,34,21,,N,28,1000.8,22.4,74,,S,22,1004.7
86338,12/21/2015,15,20.2,6,,,SW,39,14:49,17,66,,S,13,1020.3,18.7,49,,SSW,17,1022.7
86338,12/22/2015,12,22.8,0,,,SSW,30,15:54,16.4,60,,S,11,1023.3,21.6,57,,SW,13,1019.6
86338,12/23/2015,15.1,26,0,,,SSW,33,15:42,20.3,69,, ,Calm,1018.4,24.2,59,,SSW,15,1015.5
86338,12/24/2015,16.7,34.6,0.4,,,SE,33,16:04,21.7,65,,NE,9,1016.4,32.8,20,,N,11,1011.9
86338,12/25/2015,21.7,34.1,0,,,N,65,8:52,25.5,39,,N,30,1011.1,32.6,25,,NNW,24,1005.5
86338,12/26/2015,12.7,20,30.6,,,SSW,48,2:59,12.8,93,,W,11,1007.9,18.8,49,,S,22,1010
86338,12/27/2015,11.9,19.4,5.2,,,S,43,0:03,15,58,,WSW,9,1022.7,19,54,,S,17,1023.9
86338,12/28/2015,12.8,20.8,0,,,S,41,14:50,16.7,55,,SE,13,1025.8,20,59,,S,17,1024.2
86338,12/29/2015,12.4,23.9,0,,,SSW,31,16:24,18.2,62,,SSE,7,1023.7,22.2,64,,SSW,13,1020.9
86338,12/30/2015,13.9,34.7,0,,,SSE,26,14:46,19.8,60,,NNE,7,1017.2,34,17,,SSW,11,1013.4
86338,12/31/2015,19.7,39.7,0,,,N,39,11:09,29.4,33,,NE,9,1012.6,37.9,13,,NW,13,1009.6
